package,variety_a,variety_b,variety_c,district,village,planting_date,lon,lat,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,season,year,crop,country,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
paquete_nic_apante_2016_2_152,ALS 0532-6,INTA Rojo,BRT 103-182,Matiguas,El Guabo,17161,-85.4447918,12.8272666,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),NA,Better,NA,Yield-(A/B/C),B,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,64,21,25,19,28.089295039164504,27.851734427452463,18.946150690041076,18.831566579634504,0,0,9.054150192714141,9.222480417754575,0.09187419858192723,8,3,6,1,1,4.261096134185791,31.880685806274414,36.3768048286438,106.52740335464478,31.032424468481853,28.158198433420367,19.00883252517722,18.88721372622156,8,0,10.353320722544845,12.102372249160673,0.9162097753507635,11,2,2,1,1,1.813125963868766,21.522804260253906,21.89002227783203,52.580652952194214,34.61097724729579,31.32447967176428,19.04362178291686,18.87596792241701,21,0,14.036367382462078,15.567355464378934,0.9876777871501861,7,1,3,0,0,0.8859855461120606,8.6914215087890625,8.6914215087890625,22.149638652801514,31.032424468481853,27.851734427452463,19.00883252517722,18.831566579634504,8,0,9.74416811524843,12.102372249160673,0.9294514139568777,11,3,8,2,2,2.946445487163685,31.880685806274414,38.06803321838379,159.108056306839,34.61097724729579,27.851734427452463,19.04362178291686,18.831566579634504,30,0,10.979608653487468,15.567355464378934,2.1535659534154608,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.6175252,-98.2720584,361
paquete_nic_apante_2016_2_153,PM2 Don Rey,INTA Ferroso,INTA Precoz,Matiguas ,Muy Muy Viejo,17160,-85.4446098,12.8273121,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),NA,NA,Better,Yield-(A/B/C),C,B,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,65,21,25,19,28.056564714658702,27.851734427452463,18.946150690041076,18.831566579634504,0,0,9.051952318786501,9.194785527788124,0.08823092173885545,8,2,5,1,1,3.993579044342041,31.880685806274414,36.3768048286438,99.83947610855103,30.886396866840705,28.122950391644913,19.00883252517722,18.874625139873185,7,0,10.251390472638096,11.938720626631795,0.8721155534226654,11,2,2,1,1,1.813125963868766,21.522804260253906,21.89002227783203,52.580652952194214,34.47753823200303,31.178452070123,19.038586348377503,18.87596792241701,21,0,13.879161116143537,15.438951883625524,0.9945187240619094,7,1,3,0,0,0.8859855461120606,8.6914215087890625,8.6914215087890625,22.149638652801514,30.886396866840705,27.851734427452463,19.00883252517722,18.831566579634504,7,0,9.68883526985844,11.938720626631795,0.8718717244163348,11,3,8,2,2,2.946445487163685,31.880685806274414,38.06803321838379,159.108056306839,34.47753823200303,27.851734427452463,19.038586348377503,18.831566579634504,29,0,10.89430699987563,15.438951883625524,2.0953072862715905,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.6172977,-98.2719219,360
paquete_nic_apante_2016_2_154,INTA Ferroso,INTA Matagalpa,SJC 730-79,Matiguas,Muy Muy Viejo,17169,-85.4447906,12.8272656,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),B,C,nic_apante_2016_2,Ap16,2017,commonbean,NIC,NA,NA,NA,NA,NA,63,21,24,19,28.369686684073145,27.851734427452463,18.962745244311847,18.831566579634504,0,0,9.140149819718994,9.406941439761297,0.15913445265383858,5,3,6,1,1,3.846780872344971,21.522804260253906,38.06803321838379,96.16952180862427,32.31627377844082,28.554886236478897,19.00883252517722,18.87596792241701,16,0,11.347501198912923,13.400022379708979,1.1761341949513806,11,2,3,1,0,1.2416783283496726,12.518434524536133,12.518434524536133,36.0086715221405,35.67153674002235,32.65868332711676,19.111715777694936,18.936393136889258,21,0,15.232649153656187,16.55982096232741,0.8847099634636403,15,1,1,0,0,0.3130891227722168,7.82722806930542,7.82722806930542,7.82722806930542,32.31627377844082,27.851734427452463,19.00883252517722,18.831566579634504,16,0,10.312483655070933,13.400022379708979,1.397969558205862,11,3,10,2,1,2.62129224229742,21.522804260253906,38.06803321838379,141.54978108406067,35.67153674002235,27.851734427452463,19.111715777694936,18.831566579634504,38,0,11.733445629740102,16.55982096232741,2.5594718614150995,15,3,11,2,1,1.9654869625442906,21.522804260253906,38.06803321838379,149.3770091533661,Eutric Regosols,-72.617525,-98.27205620000001,3
paquete_nic_apante_2016_2_155,INTA Matagalpa,INTA Precoz,INTA Rojo,Matiguas,El Guabo,17161,-85.4445997,12.8273221,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),A,B,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,64,21,25,19,28.089295039164504,27.851734427452463,18.946150690041076,18.831566579634504,0,0,9.054150192714141,9.222480417754575,0.09187419858192723,8,3,6,1,1,4.261096134185791,31.880685806274414,36.3768048286438,106.52740335464478,31.032424468481853,28.158198433420367,19.00883252517722,18.88721372622156,8,0,10.353320722544845,12.102372249160673,0.9162097753507635,11,2,2,1,1,1.813125963868766,21.522804260253906,21.89002227783203,52.580652952194214,34.61097724729579,31.32447967176428,19.04362178291686,18.87596792241701,21,0,14.036367382462078,15.567355464378934,0.9876777871501861,7,1,3,0,0,0.8859855461120606,8.6914215087890625,8.6914215087890625,22.149638652801514,31.032424468481853,27.851734427452463,19.00883252517722,18.831566579634504,8,0,9.74416811524843,12.102372249160673,0.9294514139568777,11,3,8,2,2,2.946445487163685,31.880685806274414,38.06803321838379,159.108056306839,34.61097724729579,27.851734427452463,19.04362178291686,18.831566579634504,30,0,10.979608653487468,15.567355464378934,2.1535659534154608,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.6172776,-98.2719218,361
paquete_nic_apante_2016_2_155,INTA Matagalpa,INTA Precoz,INTA Rojo,NA,Wasaka,17158,-85.7351353,13.1394293,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,Worse,Worse,Yield-(A/B/C),A,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,76,25,29,22,26.825374860126836,26.079466616934013,16.165501678478197,15.903166728832556,0,0,10.379711239587222,10.92220813129428,0.2814604166379295,8,2,2,2,0,2.3762697792053222,17.13979721069336,28.885276317596436,59.40674448013306,28.59509511376353,26.916012681835124,15.987582991421124,15.830925027974676,0,0,11.85033329780997,12.637359194330449,0.48789163895030674,11,2,4,2,0,2.110749294017923,13.386482238769531,30.807318687438965,61.211729526519775,31.66620663931366,28.705874673629275,16.14292801193587,15.918907124207424,11,0,14.033320189694635,15.747299515106237,1.0063326386552096,12,1,0,0,0,0.36415082931518555,4.597228527069092,4.597228527069092,9.103770732879639,28.59509511376353,26.079466616934013,16.165501678478197,15.830925027974676,0,0,11.16811454469959,12.637359194330449,0.8347200723387317,11,2,6,4,0,2.233675444567645,17.13979721069336,30.807318687438965,120.61847400665283,31.66620663931366,26.079466616934013,16.165501678478197,15.830925027974676,11,0,11.990633445231861,15.747299515106237,1.5615820736152584,12,2,6,4,0,1.7068716413096379,17.13979721069336,30.807318687438965,129.72224473953247,Humic Nitisols,-72.59570599999999,-98.8745646,358
paquete_nic_apante_2016_2_156,INTA Centro Sur,ALS 0532-6,BRT 103-182,Matiguas,Muy Muy Viejo,17157,-85.4447906,12.8272656,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),A,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,65,21,25,20,28.045501678478193,27.851734427452463,18.946150690041076,18.830857888847458,0,0,9.04284097973391,9.193002610966047,0.07911416522471398,8,2,3,1,1,3.3427387046813966,31.880685806274414,36.3768048286438,83.56846761703491,30.44831406191713,28.02383439015293,19.00883252517722,18.856743752331234,4,0,9.974931528747232,11.447765759045016,0.7385723400246328,11,3,5,1,1,2.6048134030966925,21.522804260253906,38.06803321838379,75.53958868980408,34.02832152182023,30.74036926519956,19.016960089518868,18.87596792241701,21,0,13.39793094261198,15.011361432301364,1.00282300118502,7,1,3,0,0,0.8859855461120606,8.6914215087890625,8.6914215087890625,22.149638652801514,30.44831406191713,27.851734427452463,19.00883252517722,18.830857888847458,4,0,9.537087963516823,11.447765759045016,0.7106448941522443,11,3,8,2,2,2.946445487163685,31.880685806274414,38.06803321838379,159.108056306839,34.02832152182023,27.851734427452463,19.016960089518868,18.830857888847458,26,0,10.645781723237562,15.011361432301364,1.9154947928620887,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.617525,-98.27205620000001,357
paquete_nic_apante_2016_2_157,INTA Rojo,PM2 Don Rey,INTA Sequia Fuerte,Matiguas,Muy Muy Viejo,17166,-85.4446594,12.8273068,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),A,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,64,21,25,19,28.263942558746756,27.851734427452463,18.946150690041076,18.831566579634504,0,0,9.089803866716382,9.338963073480052,0.13509508334055353,4,3,6,1,1,3.846780872344971,21.522804260253906,38.06803321838379,96.16952180862427,31.80265945542698,28.33443864229766,19.00883252517722,18.87596792241701,13,0,10.938307001651776,12.916620663931266,1.106028957800989,11,2,3,1,0,1.2651323367809426,12.518434524536133,21.89002227783203,36.68883776664734,35.278172323759726,32.14506900410292,19.068798955613623,18.906180529653135,21,0,14.797794355339994,16.209373368146103,0.932246493943346,12,1,2,0,0,0.6607459831237793,8.6914215087890625,8.6914215087890625,16.518649578094482,31.80265945542698,27.851734427452463,19.00883252517722,18.831566579634504,13,0,10.071500214648113,12.916620663931266,1.225687961760515,11,3,9,2,1,2.4603399921346596,21.522804260253906,38.06803321838379,132.8583595752716,35.278172323759726,27.851734427452463,19.068798955613623,18.831566579634504,35,0,11.43494596543574,16.209373368146103,2.4223357206830527,12,3,11,2,1,1.9654869625442906,21.522804260253906,38.06803321838379,149.3770091533661,Eutric Regosols,-72.6173526,-98.27196620000001,366
paquete_nic_apante_2016_2_158,PM2 Don Rey,ALS 0532-6,INTA Matagalpa,Jinotega,Los Robles,17141,-86.0050964355469,13.0955297207415,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),NA,Better,NA,Yield-(A/B/C),B,A,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,82,27,32,25,25.689000372995206,25.022174561730747,15.710264826557271,15.510000000000048,0,0,9.741357391520587,10.016501305483068,0.16020110741192956,16,3,1,1,1,2.351377429962158,35.9980583190918,58.784435749053955,58.784435749053955,26.553737411413664,25.650000000000034,15.769074972025404,15.693133159268982,0,0,10.192001118985425,10.806937709809725,0.30116693296450653,5,1,5,1,0,1.8599698625761887,11.125208854675293,18.75300693511963,53.93912601470947,28.221413651622527,26.760190227527005,15.731693397985888,15.595400969787418,0,0,11.910772988046343,12.565587467362905,0.4712799773791784,12,1,1,0,0,0.20251497268676757,5.0628743171691895,5.0628743171691895,5.0628743171691895,26.553737411413664,25.022174561730747,15.769074972025404,15.510000000000048,0,0,9.983294602830531,10.806937709809725,0.3300656950193754,21,3,6,2,1,2.087473365995619,35.9980583190918,58.784435749053955,112.72356176376343,28.221413651622527,25.022174561730747,15.769074972025404,15.510000000000048,0,0,10.535447519582224,12.565587467362905,0.9453546818560147,21,3,7,2,1,1.5498215273806923,35.9980583190918,58.784435749053955,117.78643608093262,Eutric Regosols,-72.90956671480541,-99.1006261562884,341
paquete_nic_apante_2016_2_159,SJC 730-79,BRT 103-182,INTA Ferroso,Matiguas,Muy Muy Viejo,17161,-85.4447914,12.8272663,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),NA,NA,Better,Yield-(A/B/C),C,A,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,64,21,25,19,28.089295039164504,27.851734427452463,18.946150690041076,18.831566579634504,0,0,9.054150192714141,9.222480417754575,0.09187419858192723,8,3,6,1,1,4.261096134185791,31.880685806274414,36.3768048286438,106.52740335464478,31.032424468481853,28.158198433420367,19.00883252517722,18.88721372622156,8,0,10.353320722544845,12.102372249160673,0.9162097753507635,11,2,2,1,1,1.813125963868766,21.522804260253906,21.89002227783203,52.580652952194214,34.61097724729579,31.32447967176428,19.04362178291686,18.87596792241701,21,0,14.036367382462078,15.567355464378934,0.9876777871501861,7,1,3,0,0,0.8859855461120606,8.6914215087890625,8.6914215087890625,22.149638652801514,31.032424468481853,27.851734427452463,19.00883252517722,18.831566579634504,8,0,9.74416811524843,12.102372249160673,0.9294514139568777,11,3,8,2,2,2.946445487163685,31.880685806274414,38.06803321838379,159.108056306839,34.61097724729579,27.851734427452463,19.04362178291686,18.831566579634504,30,0,10.979608653487468,15.567355464378934,2.1535659534154608,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.6175251,-98.2720577,361
paquete_nic_apante_2016_2_160,INTA Precoz,INTA Sequia Fuerte,INTA Centro Sur,Matuguas,El Guabo,17154,-86.0627746582031,12.81907170090909,Overall_performance-(A/B/C),A,C,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),A,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,62,21,23,18,30.252297650130558,27.305553897799307,17.997049608355095,17.513006340917578,3,0,11.217526731319122,12.255248041775463,0.7556697290114407,16,1,0,0,0,0.13311154365539551,3.3277885913848877,3.3277885913848877,3.3277885913848877,33.92263707571796,30.524211115255444,18.710000000000036,18.042368519209248,28,0,13.796031997655424,15.212637075717922,0.7721033285903391,19,1,0,0,0,0.09099494177719643,2.6388533115386963,2.6388533115386963,2.6388533115386963,36.42552032823568,34.20462140992168,19.31536367027231,18.710000000000036,21,0,16.161405658869263,17.11015665796337,0.4960059755277553,7,1,0,0,0,0.45684494972229006,4.176580429077148,4.176580429077148,11.421123743057251,33.92263707571796,27.305553897799307,18.710000000000036,17.513006340917578,32,0,12.60147326047022,15.212637075717922,1.4884590917029379,19,1,0,0,0,0.11049336857265896,3.3277885913848877,3.3277885913848877,5.966641902923584,36.42552032823568,27.305553897799307,19.31536367027231,17.513006340917578,54,0,13.634949745119947,17.11015665796337,2.0590318979640294,27,1,0,0,0,0.2287863900786952,4.176580429077148,4.176580429077148,17.387765645980835,Haplic Phaeozems,-73.243702957294,-98.88184635911219,354
paquete_nic_apante_2016_2_161,INTA Centro Sur,PM2 Don Rey,SJC 730-79,Matiguas,El Guabo,17161,-86.0628845030442,12.81907170090909,Overall_performance-(A/B/C),A,B,Overall_performance_VS_Local-(Best/Worse),Better,NA,NA,Yield-(A/B/C),A,B,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,60,21,23,18,31.2039947780679,28.496490115628518,18.155665796344664,17.65499813502428,10,0,11.935814372746462,13.048328981723238,0.6400025088658629,14,1,0,0,0,0.13311154365539551,3.3277885913848877,3.3277885913848877,3.3277885913848877,34.509843342036575,31.43459530026107,18.755684446102222,18.197541961954506,28,0,14.490641551659797,15.754158895934353,0.8262033320625963,26,1,0,0,0,0.09099494177719643,2.6388533115386963,2.6388533115386963,2.6388533115386963,37.504166355837384,34.61558746736297,19.61216337187619,18.77582618425963,21,0,16.80123834390149,17.892002983961195,0.6697803115858094,7,1,0,0,0,0.45684494972229006,4.176580429077148,4.176580429077148,11.421123743057251,34.509843342036575,28.496490115628518,18.755684446102222,17.65499813502428,39,0,13.308470931009944,15.754158895934353,1.4690871240505987,26,1,0,0,0,0.11049336857265896,3.3277885913848877,3.3277885913848877,5.966641902923584,37.504166355837384,28.496490115628518,19.61216337187619,17.65499813502428,61,0,14.319625662066361,17.892002983961195,2.0364825959860666,27,1,0,0,0,0.2287863900786952,4.176580429077148,4.176580429077148,17.387765645980835,Haplic Phaeozems,-73.24381280213511,-98.8819562039533,361
paquete_nic_apante_2016_2_168,INTA Rojo,INTA Ferroso,INTA Precoz,Matiguas,Pancasan,17168,-85.47637939367813,12.819221782083334,Overall_performance-(A/B/C),B,A,Overall_performance_VS_Local-(Best/Worse),Worse,Better,Better,Yield-(A/B/C),B,A,nic_apante_2016_2,Ap16,2017,commonbean,NIC,NA,NA,NA,NA,NA,61,21,23,18,29.730626631853752,28.588123834390185,18.742689295039163,18.313133159268933,0,0,10.720307099341037,11.018149944050709,0.27514265455345027,4,3,5,2,1,3.399805335998535,20.236677169799805,36.03386163711548,84.99513339996338,33.68265572547555,29.862271540469937,18.868974263334582,18.811309212980238,26,0,12.816312410081474,14.84883625512865,1.1207542310623981,11,1,4,1,0,1.4081791187154835,11.902825355529785,20.630925178527832,40.83719444274902,36.60304737038421,34.090525923162886,18.992174561730728,18.7935359940321,21,0,16.58222784675224,17.610872808653482,0.6979596851809391,14,1,1,0,0,0.2940119934082031,7.350299835205078,7.350299835205078,7.350299835205078,33.68265572547555,28.588123834390185,18.868974263334582,18.313133159268933,26,0,11.832585278655499,14.84883625512865,1.3385239648543497,11,3,9,3,1,2.330228293383563,20.236677169799805,36.03386163711548,125.8323278427124,36.60304737038421,28.588123834390185,18.992174561730728,18.313133159268933,48,0,13.205555290314527,17.610872808653482,2.4541906340540187,14,3,10,3,1,1.7524029957620721,20.236677169799805,36.03386163711548,133.18262767791748,Eutric Regosols,-72.6571576115948,-98.29560117576146,2
paquete_nic_apante_2016_2_169,INTA Matagalpa,INTA Sequia Fuerte,PM2 Don Rey,Matiguas,Pancasan,17157,-85.47637939367813,12.819221782083334,Overall_performance-(A/B/C),B,C,Overall_performance_VS_Local-(Best/Worse),Better,Better,Worse,Yield-(A/B/C),B,C,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,63,21,24,19,29.141738157403992,28.321152555016816,18.348716896680365,18.172017903767273,0,0,10.413223299763782,10.798392390898936,0.17812005002026202,8,2,2,2,0,2.4478694152832032,18.214149475097656,28.575912475585938,61.19673538208008,31.998862364789208,29.25755315180903,18.85135024244687,18.363487504662466,15,0,11.643498694516927,13.147512122342338,0.7467400599574626,11,3,5,1,1,2.381422075732001,20.236677169799805,36.03386163711548,69.06124019622803,35.37352107422604,32.255669526296174,18.873700111898582,18.7935359940321,21,0,15.007426333457628,16.49982096232746,1.0519325992002466,7,1,3,0,0,0.8455520629882812,7.350299835205078,7.350299835205078,21.13880157470703,31.998862364789208,28.321152555016816,18.85135024244687,18.172017903767273,15,0,11.0713500313175,13.147512122342338,0.825054867725823,11,3,7,3,1,2.4121847329316317,20.236677169799805,36.03386163711548,130.2579755783081,35.37352107422604,28.321152555016816,18.873700111898582,18.172017903767273,37,0,12.202812035310183,16.49982096232746,1.985449185552073,11,3,10,3,1,1.9920628572765149,20.236677169799805,36.03386163711548,151.39677715301514,Eutric Regosols,-72.6571576115948,-98.29560117576146,357
paquete_nic_apante_2016_2_172,PM2 Don Rey,INTA Centro Sur,BRT 103-182,Matiguas,Muy Muy Viejo,17154,-85.4447918,12.8272675,Overall_performance-(A/B/C),C,A,Overall_performance_VS_Local-(Best/Worse),NA,NA,Better,Yield-(A/B/C),C,B,nic_apante_2016_2,Ap16,2016,commonbean,NIC,NA,NA,NA,NA,NA,65,21,26,20,28.045501678478193,27.758888474449854,18.946150690041076,18.815751585229396,0,0,9.029953064776807,9.193002610966047,0.08014001577799855,8,2,2,1,1,3.1045754623413084,31.880685806274414,31.880685806274414,77.61438655853271,30.041245803804465,27.925643416635584,19.003797090637857,18.841637448713193,1,0,9.739919939255046,11.037448713166608,0.6107470803260374,11,3,4,1,1,2.288681457782614,21.522804260253906,38.06803321838379,66.3717622756958,33.51470719880639,30.308123834390127,19.00883252517722,18.87596792241701,21,0,12.912587698264621,14.527959716523625,1.0046392126569907,7,1,3,0,0,1.0427001094818116,8.6914215087890625,8.6914215087890625,26.067502737045288,30.041245803804465,27.758888474449854,19.003797090637857,18.815751585229396,1,0,9.40552722512718,11.037448713166608,0.5693662462522645,11,3,7,2,2,2.7766709239394576,31.880685806274414,38.06803321838379,149.9402298927307,33.51470719880639,27.758888474449854,19.00883252517722,18.815751585229396,23,0,10.411008728086498,14.527959716523625,1.734449531226247,11,3,11,2,2,2.3849696705215857,31.880685806274414,38.06803321838379,181.2576949596405,Eutric Regosols,-72.6175243,-98.27205930000001,354
